Kinase	Score	Rank	Method	Perc	Qrt	hgnc_symbol	group	KinaseFamily	subfamily
PFTAIRE2	1.40099248892585	42	UKA	0.5172413793103449	2	CDK15	CMGC	CDK	PFTAIRE
AURB/AUR1	1.38628274521725	43	UKA	0.5057471264367817	2	AURKB	OTHER	AUR	NA
IKK[ALPHA]	1.43654897668826	40	UKA	0.5402298850574713	2	CHUK	OTHER	IKK	NA
P70S6K	1.51196632054763	30	UKA	0.6551724137931034	2	RPS6KB1	AGC	RSK	P70
MSK2	1.40410826518284	41	UKA	0.5287356321839081	2	RPS6KA4	AGC	RSK	MSK
ATR	1.36902058521042	45	UKA	0.4827586206896552	3	ATR	ATYPICAL	PIKK	ATR
NUAK1	1.3701293156799	44	UKA	0.4942528735632184	3	NUAK1	CAMK	CAMKL	NUAK
ADCK3	1.4793092715154	34	UKA	0.6091954022988506	2	COQ8A	ATYPICAL	ABC1	ABC1-A
RAF1	1.25921429305111	47	UKA	0.45977011494252873	3	RAF1	TKL	RAF	RAF
GSK3[BETA]	1.27188649759171	46	UKA	0.47126436781609193	3	GSK3B	CMGC	GSK	NA
PRKY	1.19976430609195	51	UKA	0.41379310344827586	3	PRKY	AGC	PKA	NA
PKD1	1.22670528440283	49	UKA	0.4367816091954023	3	PRKD1	CAMK	PKD	NA
MTOR/FRAP	1.21409131447481	50	UKA	0.42528735632183906	3	MTOR	ATYPICAL	PIKK	FRAP
ROCK1	1.4379343536724	39	UKA	0.5517241379310345	2	ROCK1	AGC	DMPK	ROCK
BRAF	1.17783192063198	53	UKA	0.39080459770114945	3	BRAF	TKL	RAF	RAF
CK1[ALPHA]	1.19931226264651	52	UKA	0.40229885057471265	3	CSNK1A1	CK1	CK1	CK1-A
IKK[BETA]	1.11958841167055	54	UKA	0.3793103448275862	3	IKBKB	OTHER	IKK	NA
DAPK3	1.11861534322943	55	UKA	0.367816091954023	3	DAPK3	CAMK	DAPK	DAPK
PCTAIRE2	1.11125903931711	56	UKA	0.3563218390804598	3	CDK17	CMGC	CDK	PCTAIRE
CHK1	1.09781646900419	57	UKA	0.3448275862068966	3	CHEK1	CAMK	CAMKL	CHK1
SGK307	1.09170399791156	58	UKA	0.3333333333333333	3	TEX14	OTHER	NKF5	NA
PKN1/PRK1	1.22950983443661	48	UKA	0.4482758620689655	3	PKN1	AGC	PKN	NA
P38[BETA]	1.06783493636046	63	UKA	0.27586206896551724	3	MAPK11	CMGC	MAPK	P38
JNK2	1.07645359780789	60	UKA	0.3103448275862069	3	MAPK9	CMGC	MAPK	JNK
ANP[ALPHA]	1.06819107699988	62	UKA	0.28735632183908044	3	NPR1	RGC	RGC	NA
ERK7	1.06298389253519	64	UKA	0.26436781609195403	3	MAPK15	CMGC	MAPK	ERK7
CDK9	1.08303821512678	59	UKA	0.3218390804597701	3	CDK9	CMGC	CDK	CDK9
CDK3	1.05375630965008	66	UKA	0.2413793103448276	4	CDK3	CMGC	CDK	CDC2
MAPKAPK3	1.04633380801416	68	UKA	0.21839080459770116	4	MAPKAPK3	CAMK	MAPKAPK	MAPKAPK
CDKL1	1.07191899341512	61	UKA	0.2988505747126437	3	CDKL1	CMGC	CDKL	NA
P38[DELTA]	1.04094647991893	69	UKA	0.20689655172413793	4	MAPK13	CMGC	MAPK	P38
CHK2	1.06013915451376	65	UKA	0.25287356321839083	3	CHEK2	CAMK	RAD53	NA
MAPKAPK2	1.04734726369561	67	UKA	0.22988505747126436	4	MAPKAPK2	CAMK	MAPKAPK	MAPKAPK
CDK7	1.02636183926774	70	UKA	0.19540229885057472	4	CDK7	CMGC	CDK	CDK7
CDKL5	0.823126075257066	79	UKA	0.09195402298850575	4	CDKL5	CMGC	CDKL	NA
PAK1	1.01959916998718	71	UKA	0.1839080459770115	4	PAK1	STE	STE20	PAKA
JNK1	1.01915888848454	72	UKA	0.1724137931034483	4	MAPK8	CMGC	MAPK	JNK
JNK3	1.01700800770235	73	UKA	0.16091954022988506	4	MAPK10	CMGC	MAPK	JNK
ERK1	1.00505957533107	74	UKA	0.14942528735632185	4	MAPK3	CMGC	MAPK	ERK1
CDC2/CDK1	0.894987834866686	77	UKA	0.11494252873563218	4	CDK1	CMGC	CDK	CDC2
MAPK14	0.976303503869712	75	UKA	0.13793103448275862	4	MAPK14	CMGC	MAPK	P38
CDK2	0.845737460121878	78	UKA	0.10344827586206896	4	CDK2	CMGC	CDK	CDC2
ERK5	0.747936804961164	80	UKA	0.08045977011494253	4	MAPK7	CMGC	MAPK	ERK5
RSKL2	0.917226896905849	76	UKA	0.12643678160919541	4	RPS6KL1	AGC	RSKL	NA
ERK2	0.743048047878769	81	UKA	0.06896551724137931	4	MAPK1	CMGC	MAPK	ERK1
CDK4	0.579632791004248	82	UKA	0.05747126436781609	4	CDK4	CMGC	CDK	CDK4
CDK6	0.473257096048956	85	UKA	0.022988505747126436	4	CDK6	CMGC	CDK	CDK4
CDK5	0.525833869503537	84	UKA	0.034482758620689655	4	CDK5	CMGC	CDK	CDK5
P38[GAMMA]	0.5690441036567	83	UKA	0.04597701149425287	4	MAPK12	CMGC	MAPK	P38
CDKL2	0.0461920023346928	87	UKA	0	4	CDKL2	CMGC	CDKL	NA
ERK	-4.389619841412925	1	KRSA	1	1	MAPK1	CMGC	MAPK	ERK1
ERK	-4.389619841412925	1	KRSA	1	1	MAPK15	CMGC	MAPK	ERK7
ERK	-4.389619841412925	1	KRSA	1	1	MAPK3	CMGC	MAPK	ERK1
ERK	-4.389619841412925	1	KRSA	1	1	MAPK4	CMGC	MAPK	ERK3
ERK	-4.389619841412925	1	KRSA	1	1	MAPK6	CMGC	MAPK	ERK3
ERK	-4.389619841412925	1	KRSA	1	1	MAPK7	CMGC	MAPK	ERK5
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	DYRK1A	CMGC	DYRK	DYRK1
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	DYRK1B	CMGC	DYRK	DYRK1
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	DYRK2	CMGC	DYRK	DYRK2
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	DYRK3	CMGC	DYRK	DYRK2
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	DYRK4	CMGC	DYRK	DYRK2
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	HIPK1	CMGC	DYRK	HIPK
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	HIPK2	CMGC	DYRK	HIPK
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	HIPK3	CMGC	DYRK	HIPK
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	HIPK4	CMGC	DYRK	HIPK
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	PRPF4B	CMGC	DYRK	PRP4
DMPK	3.526175283263808	3	KRSA	0.975	1	CDC42BPA	AGC	DMPK	GEK
DMPK	3.526175283263808	3	KRSA	0.975	1	CDC42BPB	AGC	DMPK	GEK
DMPK	3.526175283263808	3	KRSA	0.975	1	CDC42BPG	AGC	DMPK	GEK
DMPK	3.526175283263808	3	KRSA	0.975	1	CIT	AGC	DMPK	CRIK
DMPK	3.526175283263808	3	KRSA	0.975	1	DMPK	AGC	DMPK	GEK
DMPK	3.526175283263808	3	KRSA	0.975	1	ROCK1	AGC	DMPK	ROCK
DMPK	3.526175283263808	3	KRSA	0.975	1	ROCK2	AGC	DMPK	ROCK
PKA	3.3601751668960538	4	KRSA	0.9625	1	PRKACA	AGC	PKA	NA
PKA	3.3601751668960538	4	KRSA	0.9625	1	PRKACB	AGC	PKA	NA
PKA	3.3601751668960538	4	KRSA	0.9625	1	PRKACG	AGC	PKA	NA
PKA	3.3601751668960538	4	KRSA	0.9625	1	PRKX	AGC	PKA	NA
PKA	3.3601751668960538	4	KRSA	0.9625	1	PRKY	AGC	PKA	NA
PKG	3.3538110358500868	5	KRSA	0.95	1	PRKG1	AGC	PKG	NA
PKG	3.3538110358500868	5	KRSA	0.95	1	PRKG2	AGC	PKG	NA
JNK	-3.203356532131129	6	KRSA	0.9375	1	MAPK10	CMGC	MAPK	JNK
JNK	-3.203356532131129	6	KRSA	0.9375	1	MAPK8	CMGC	MAPK	JNK
JNK	-3.203356532131129	6	KRSA	0.9375	1	MAPK9	CMGC	MAPK	JNK
RSK	3.2026492326048075	7	KRSA	0.925	1	RPS6KA1	AGC	RSK	RSK
RSK	3.2026492326048075	7	KRSA	0.925	1	RPS6KA2	AGC	RSK	RSK
RSK	3.2026492326048075	7	KRSA	0.925	1	RPS6KA3	AGC	RSK	RSK
RSK	3.2026492326048075	7	KRSA	0.925	1	RPS6KA4	AGC	RSK	MSK
RSK	3.2026492326048075	7	KRSA	0.925	1	RPS6KA5	AGC	RSK	MSK
RSK	3.2026492326048075	7	KRSA	0.925	1	RPS6KA6	AGC	RSK	RSK
RSK	3.2026492326048075	7	KRSA	0.925	1	RPS6KB1	AGC	RSK	P70
RSK	3.2026492326048075	7	KRSA	0.925	1	RPS6KB2	AGC	RSK	P70
PDK1	-2.855904568701983	8	KRSA	0.9125	1	PDK1	ATYPICAL	PDHK	PDHK
PDK1	-2.855904568701983	8	KRSA	0.9125	1	PDPK1	AGC	PDK1	NA
PLK	-2.762659831771593	9	KRSA	0.9	1	PLK1	OTHER	PLK	PLK1
PLK	-2.762659831771593	9	KRSA	0.9	1	PLK2	OTHER	PLK	PLK2
PLK	-2.762659831771593	9	KRSA	0.9	1	PLK3	OTHER	PLK	PLK2
PLK	-2.762659831771593	9	KRSA	0.9	1	PLK4	OTHER	PLK	SAK
PLK	-2.762659831771593	9	KRSA	0.9	1	PLK5	NA	NA	NA
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK1	CMGC	CDK	CDC2
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK10	CMGC	CDK	CDK10
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK11A	NA	NA	NA
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK11B	NA	NA	NA
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK12	CMGC	CDK	CRK7
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK13	CMGC	CDK	CRK7
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK14	CMGC	CDK	PFTAIRE
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK15	CMGC	CDK	PFTAIRE
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK16	CMGC	CDK	PCTAIRE
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK17	CMGC	CDK	PCTAIRE
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK18	CMGC	CDK	PCTAIRE
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK19	CMGC	CDK	CDK8
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK2	CMGC	CDK	CDC2
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK20	CMGC	CDK	CCRK
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK3	CMGC	CDK	CDC2
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK4	CMGC	CDK	CDK4
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK5	CMGC	CDK	CDK5
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK6	CMGC	CDK	CDK4
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK7	CMGC	CDK	CDK7
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK8	CMGC	CDK	CDK8
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK9	CMGC	CDK	CDK9
P38	-2.632088902390953	11	KRSA	0.875	1	MAPK11	CMGC	MAPK	P38
P38	-2.632088902390953	11	KRSA	0.875	1	MAPK12	CMGC	MAPK	P38
P38	-2.632088902390953	11	KRSA	0.875	1	MAPK13	CMGC	MAPK	P38
P38	-2.632088902390953	11	KRSA	0.875	1	MAPK14	CMGC	MAPK	P38
STE7	-2.5732961121364815	12	KRSA	0.8625	1	MAP2K1	STE	STE7	MEK1
STE7	-2.5732961121364815	12	KRSA	0.8625	1	MAP2K2	STE	STE7	MEK1
STE7	-2.5732961121364815	12	KRSA	0.8625	1	MAP2K3	STE	STE7	MEK3
STE7	-2.5732961121364815	12	KRSA	0.8625	1	MAP2K4	STE	STE7	MEK4
STE7	-2.5732961121364815	12	KRSA	0.8625	1	MAP2K5	STE	STE7	MEK5
STE7	-2.5732961121364815	12	KRSA	0.8625	1	MAP2K6	STE	STE7	MEK3
STE7	-2.5732961121364815	12	KRSA	0.8625	1	MAP2K7	STE	STE7	MEK7
AKT	2.54375575161606	13	KRSA	0.85	1	AKT1	AGC	AKT	NA
AKT	2.54375575161606	13	KRSA	0.85	1	AKT2	AGC	AKT	NA
AKT	2.54375575161606	13	KRSA	0.85	1	AKT3	AGC	AKT	NA
NMO	-2.5161389733625352	14	KRSA	0.8375	1	NLK	CMGC	MAPK	NMO
AMPK	2.263562610360592	15	KRSA	0.825	1	PRKAA1	CAMK	CAMKL	AMPK
AMPK	2.263562610360592	15	KRSA	0.825	1	PRKAA2	CAMK	CAMKL	AMPK
RIPK	2.126026254667733	16	KRSA	0.8125	1	ANKK1	TKL	RIPK	NA
RIPK	2.126026254667733	16	KRSA	0.8125	1	RIPK1	TKL	RIPK	NA
RIPK	2.126026254667733	16	KRSA	0.8125	1	RIPK2	TKL	RIPK	NA
RIPK	2.126026254667733	16	KRSA	0.8125	1	RIPK3	TKL	RIPK	NA
RIPK	2.126026254667733	16	KRSA	0.8125	1	RIPK4	TKL	RIPK	NA
MST	-1.9716976668241175	17	KRSA	0.8	1	STK3	STE	STE20	MST
MST	-1.9716976668241175	17	KRSA	0.8	1	STK4	STE	STE20	MST
PKCA	1.8999398296847192	18	KRSA	0.7875	1	PRKCA	AGC	PKC	ALPHA
PKCA	1.8999398296847192	18	KRSA	0.7875	1	PRKCB	AGC	PKC	ALPHA
PKCA	1.8999398296847192	18	KRSA	0.7875	1	PRKCG	AGC	PKC	ALPHA
AUR	1.8701116178623576	19	KRSA	0.775	1	AURKA	OTHER	AUR	NA
AUR	1.8701116178623576	19	KRSA	0.775	1	AURKB	OTHER	AUR	NA
AUR	1.8701116178623576	19	KRSA	0.775	1	AURKC	OTHER	AUR	NA
LKB	-1.8581053154057876	20	KRSA	0.7625	1	STK11	CAMK	CAMKL	LKB
ATM	-1.8515912334964215	21	KRSA	0.75	1	ATM	ATYPICAL	PIKK	ATM
STE11	-1.6708938013166983	22	KRSA	0.7375	2	MAP3K1	STE	STE11	MEKK1
STE11	-1.6708938013166983	22	KRSA	0.7375	2	MAP3K15	STE	STE11	ASK
STE11	-1.6708938013166983	22	KRSA	0.7375	2	MAP3K2	STE	STE11	MEKK2
STE11	-1.6708938013166983	22	KRSA	0.7375	2	MAP3K3	STE	STE11	MEKK2
STE11	-1.6708938013166983	22	KRSA	0.7375	2	MAP3K4	STE	STE11	MEKK4
STE11	-1.6708938013166983	22	KRSA	0.7375	2	MAP3K5	STE	STE11	ASK
STE11	-1.6708938013166983	22	KRSA	0.7375	2	MAP3K6	STE	STE11	ASK
STE11	-1.6708938013166983	22	KRSA	0.7375	2	MAP3K7	TKL	MLK	TAK1
PIM	1.666178923361313	23	KRSA	0.725	2	PIM1	CAMK	PIM	NA
PIM	1.666178923361313	23	KRSA	0.725	2	PIM2	CAMK	PIM	NA
PIM	1.666178923361313	23	KRSA	0.725	2	PIM3	CAMK	PIM	NA
RAD53	1.6355363317849694	24	KRSA	0.7125	2	CHEK2	CAMK	RAD53	NA
BARK2	-1.569845867024718	25	KRSA	0.7	2	GRK3	AGC	GRK	BARK
CAMK1	1.56887127664091	26	KRSA	0.6875	2	CAMK1	CAMK	CAMK1	NA
CAMK1	1.56887127664091	26	KRSA	0.6875	2	CAMK1D	CAMK	CAMK1	NA
CAMK1	1.56887127664091	26	KRSA	0.6875	2	CAMK1G	CAMK	CAMK1	NA
CAMK1	1.56887127664091	26	KRSA	0.6875	2	CAMK4	CAMK	CAMK1	NA
CAMK1	1.56887127664091	26	KRSA	0.6875	2	PNCK	CAMK	CAMK1	NA
PAKA	1.5514113145106982	27	KRSA	0.675	2	PAK1	STE	STE20	PAKA
PAKA	1.5514113145106982	27	KRSA	0.675	2	PAK2	STE	STE20	PAKA
PAKA	1.5514113145106982	27	KRSA	0.675	2	PAK3	STE	STE20	PAKA
MTOR	-1.4637342943171108	28	KRSA	0.6625	2	MTOR	ATYPICAL	PIKK	FRAP
PHK	1.4308081767463832	29	KRSA	0.65	2	PHKG1	CAMK	PHK	NA
PHK	1.4308081767463832	29	KRSA	0.65	2	PHKG2	CAMK	PHK	NA
MAPKAPK	1.3290008095962844	30	KRSA	0.6375	2	MAPKAPK2	CAMK	MAPKAPK	MAPKAPK
MAPKAPK	1.3290008095962844	30	KRSA	0.6375	2	MAPKAPK3	CAMK	MAPKAPK	MAPKAPK
MAPKAPK	1.3290008095962844	30	KRSA	0.6375	2	MAPKAPK5	CAMK	MAPKAPK	MAPKAPK
MAPKAPK	1.3290008095962844	30	KRSA	0.6375	2	MKNK1	CAMK	MAPKAPK	MNK
MAPKAPK	1.3290008095962844	30	KRSA	0.6375	2	MKNK2	CAMK	MAPKAPK	MNK
TTK	-1.3215202817317278	31	KRSA	0.625	2	TTK	OTHER	TTK	NA
"NAK"	-1.3199530626334717	32	KRSA	0.6125	2	AAK1	OTHER	"NAK"	BIKE
"NAK"	-1.3199530626334717	32	KRSA	0.6125	2	BMP2K	OTHER	"NAK"	BIKE
"NAK"	-1.3199530626334717	32	KRSA	0.6125	2	GAK	OTHER	"NAK"	GAK
"NAK"	-1.3199530626334717	32	KRSA	0.6125	2	STK16	OTHER	"NAK"	MPSK
RAF	-1.313621617391403	33	KRSA	0.6	2	ARAF	TKL	RAF	RAF
RAF	-1.313621617391403	33	KRSA	0.6	2	BRAF	TKL	RAF	RAF
RAF	-1.313621617391403	33	KRSA	0.6	2	KSR1	TKL	RAF	KSR
RAF	-1.313621617391403	33	KRSA	0.6	2	KSR2	TKL	RAF	KSR
RAF	-1.313621617391403	33	KRSA	0.6	2	RAF1	TKL	RAF	RAF
PKN	-1.294831362808452	34	KRSA	0.5875	2	PKN1	AGC	PKN	NA
PKN	-1.294831362808452	34	KRSA	0.5875	2	PKN2	AGC	PKN	NA
PKN	-1.294831362808452	34	KRSA	0.5875	2	PKN3	AGC	PKN	NA
TLK	-1.2768423845256467	35	KRSA	0.575	2	TLK1	OTHER	TLK	NA
TLK	-1.2768423845256467	35	KRSA	0.575	2	TLK2	OTHER	TLK	NA
NUAK	-1.273771425370104	36	KRSA	0.5625	2	NUAK1	CAMK	CAMKL	NUAK
NUAK	-1.273771425370104	36	KRSA	0.5625	2	NUAK2	CAMK	CAMKL	NUAK
CHK1	1.2627690726579262	37	KRSA	0.55	2	CHEK1	CAMK	CAMKL	CHK1
GSK	-1.2269494399474583	38	KRSA	0.5375	2	GSK3A	CMGC	GSK	NA
GSK	-1.2269494399474583	38	KRSA	0.5375	2	GSK3B	CMGC	GSK	NA
PKD	1.220458889491688	39	KRSA	0.525	2	PRKD1	CAMK	PKD	NA
PKD	1.220458889491688	39	KRSA	0.525	2	PRKD2	CAMK	PKD	NA
PKD	1.220458889491688	39	KRSA	0.525	2	PRKD3	CAMK	PKD	NA
MLCK	-1.1713875447711513	40	KRSA	0.5125	2	MYLK	CAMK	MLCK	NA
MLCK	-1.1713875447711513	40	KRSA	0.5125	2	MYLK2	CAMK	MLCK	NA
MLCK	-1.1713875447711513	40	KRSA	0.5125	2	TTN	CAMK	MLCK	NA
COT	-1.1471525635590405	41	KRSA	0.5	2	MAP3K8	STE	STE-UNIQUE	NA
KHS	1.1393863038606735	42	KRSA	0.4875	3	MAP4K1	STE	STE20	KHS
KHS	1.1393863038606735	42	KRSA	0.4875	3	MAP4K2	STE	STE20	KHS
KHS	1.1393863038606735	42	KRSA	0.4875	3	MAP4K3	STE	STE20	KHS
KHS	1.1393863038606735	42	KRSA	0.4875	3	MAP4K5	STE	STE20	KHS
PEK	-1.1280926648006382	43	KRSA	0.475	3	EIF2AK1	OTHER	PEK	HRI
PEK	-1.1280926648006382	43	KRSA	0.475	3	EIF2AK2	OTHER	PEK	PKR
PEK	-1.1280926648006382	43	KRSA	0.475	3	EIF2AK3	OTHER	PEK	PEK
PEK	-1.1280926648006382	43	KRSA	0.475	3	EIF2AK4	OTHER	PEK	GCN2
BRSK	1.1008102406140252	44	KRSA	0.4625	3	BRSK1	CAMK	CAMKL	BRSK
BRSK	1.1008102406140252	44	KRSA	0.4625	3	BRSK2	CAMK	CAMKL	BRSK
TAO	1.0919642690639106	45	KRSA	0.45	3	TAOK1	STE	STE20	TAO
TAO	1.0919642690639106	45	KRSA	0.45	3	TAOK2	STE	STE20	TAO
TAO	1.0919642690639106	45	KRSA	0.45	3	TAOK3	STE	STE20	TAO
PASK	1.079936948923935	46	KRSA	0.4375	3	PASK	CAMK	CAMKL	PASK
FRAY	-1.062924878809965	47	KRSA	0.425	3	OXSR1	STE	STE20	FRAY
FRAY	-1.062924878809965	47	KRSA	0.425	3	STK39	STE	STE20	FRAY
DAPK	0.9638941202881766	49	KRSA	0.4	3	DAPK1	CAMK	DAPK	DAPK
DAPK	0.9638941202881766	49	KRSA	0.4	3	DAPK2	CAMK	DAPK	DAPK
DAPK	0.9638941202881766	49	KRSA	0.4	3	DAPK3	CAMK	DAPK	DAPK
DAPK	0.9638941202881766	49	KRSA	0.4	3	STK17A	CAMK	DAPK	DRAK
DAPK	0.9638941202881766	49	KRSA	0.4	3	STK17B	CAMK	DAPK	DRAK
SLK	-0.9264484289207976	50	KRSA	0.3875	3	SLK	STE	STE20	SLK
SLK	-0.9264484289207976	50	KRSA	0.3875	3	STK10	STE	STE20	SLK
MOS	-0.9217991598102198	51	KRSA	0.375	3	MOS	OTHER	MOS	NA
BUD32	-0.9098018949842882	52	KRSA	0.3625	3	TP53RK	OTHER	BUD32	NA
ULK	-0.9088843580212544	53	KRSA	0.35	3	STK36	OTHER	ULK	FUSED
ULK	-0.9088843580212544	53	KRSA	0.35	3	ULK1	OTHER	ULK	ULK
ULK	-0.9088843580212544	53	KRSA	0.35	3	ULK2	OTHER	ULK	ULK
ULK	-0.9088843580212544	53	KRSA	0.35	3	ULK3	OTHER	ULK	ULK
ULK	-0.9088843580212544	53	KRSA	0.35	3	ULK4	OTHER	ULK	ULK
NIK	-0.9061362358718072	54	KRSA	0.3375	3	MAP3K14	STE	STE-UNIQUE	NA
WNK	-0.8879832832154698	56	KRSA	0.3125	3	WNK1	OTHER	WNK	NA
WNK	-0.8879832832154698	56	KRSA	0.3125	3	WNK2	OTHER	WNK	NA
WNK	-0.8879832832154698	56	KRSA	0.3125	3	WNK3	OTHER	WNK	NA
WNK	-0.8879832832154698	56	KRSA	0.3125	3	WNK4	OTHER	WNK	NA
CAMK2	-0.879432616330805	57	KRSA	0.3	3	CAMK2A	CAMK	CAMK2	NA
CAMK2	-0.879432616330805	57	KRSA	0.3	3	CAMK2B	CAMK	CAMK2	NA
CAMK2	-0.879432616330805	57	KRSA	0.3	3	CAMK2D	CAMK	CAMK2	NA
CAMK2	-0.879432616330805	57	KRSA	0.3	3	CAMK2G	CAMK	CAMK2	NA
CLK	-0.8790125827127708	58	KRSA	0.2875	3	CLK1	CMGC	CLK	NA
CLK	-0.8790125827127708	58	KRSA	0.2875	3	CLK2	CMGC	CLK	NA
CLK	-0.8790125827127708	58	KRSA	0.2875	3	CLK3	CMGC	CLK	NA
