Barcode	Peptide	LFC	totalMeanLFC
640091206	EPHA7_607_619	0.7849197840834234	1.0052774218784892
640091206	EPHB1_771_783	0.6827296680119845	0.8179624032326013
640091206	EPOR_361_373	0.615668289191122	0.7944396915533062
640091206	EPOR_419_431	0.7930036801665725	0.8044102818520033
640091206	ERBB2_1241_1253	0.28403925698393806	0.46748422387543026
640091206	ERBB2_870_882	0.6372685001909684	0.6100192543325219
640091206	ERBB3_1283_1295	-0.5307677766960763	-0.09639393004210565
640091206	ERBB4_1181_1193	0.5467135680429074	0.47110188899512045
640091206	ERBB4_1277_1289	0.2529998124549886	0.3095118395226386
640091206	FAK1_569_581	0.5822247853608857	0.6442972660613157
640091206	FAK2_572_584	0.5078884818214684	0.7430982017634085
640091206	FER_707_719	0.5784735317041401	0.8975295840540914
640091206	FES_706_718	0.6665884883091184	0.912074245372653
640091206	FGFR1_761_773	0.17471233235153605	0.464403227388783
640091206	FGFR2_762_774	0.406467455076184	0.5101883636870802
640091206	FGFR3_753_765	0.4417232528783064	0.7233463059416648
640091206	GAB1_622_632	-0.134749412113238	0.12845376699794908
640091206	GAB2_638_648	-0.1018979315139088	0.40798021789752453
640091206	GSK3B_210_222_C218S	0.2705931968567441	0.44190971658810313
640091206	HAVR2_257_267	0.6468228342941451	0.9420876388803882
640091206	INSR_992_1004	0.0375288657205326	0.3226801536531285
640091206	IRS2_626_638	0.47940180232510965	0.6691027476340808
640091206	JAK1_ 1027_1039	0.6328083628749139	0.7530474033685882
640091206	JAK2_563_577	0.6278988686426841	0.850384805795804
640091206	JAK3_974_986	0.5579023224757389	0.6555779251813568
640091206	K2C6B_53_65	0.5142738274524232	0.7393064074015566
640091206	K2C8_425_437	0.5077401587862962	0.8408257111619767
640091206	KIT_930_942_C942S	0.7816091668008927	0.9528110730858046
640091206	KSYK_518_530	0.44521710192104536	0.6777635282637515
640091206	LAT_194_206	0.5818105653956751	0.713687022187124
640091206	LAT_249_261	0.6605456340645564	0.6639221492041409
640091206	LCK_387_399	0.6755849181873383	0.882272668258751
640091206	LYN_391_403	0.9428082890878118	0.9805150387461472
640091206	LYN_501_512	0.917770008305614	0.8647086516413812
640091206	MBP_198_210	0.5741483816377437	1.0025510104006858
640091206	MBP_259_271	0.8596009508608597	0.7441630559535598
640091206	MET_1227_1239	0.42775241403288966	0.6371570161793686
640091206	MET_1228_1240	0.3839149817830636	0.7057491249440231
640091206	MK01_180_192	-0.08149511799070108	0.8449265745111175
640091206	MK03_199_208	0.0953346535707098	0.5907120748311518
640091206	MK07_ 212_224	-0.1773201844374772	0.3623485796500036
640091206	MK08_181_191	0.10848580815738451	0.5848352220588972
640091206	MK10_216_228	0.38511518608786854	0.6461219829312599
640091206	MK12_178_190	-1.39962544103523	-0.04503968084868859
640091206	MK12_180_189_M182B	-0.650240217944285	0.09563434133544924
640091206	MK14_173_185	0.3812252785711343	0.24540727642013435
640091206	MK14_177_187	0.3246281359347343	0.4884116098644746
640091206	MPZL1_236_246	0.5582309649574704	0.9491822470145997
640091206	NCF1_313_325	-0.03230531399483194	0.17056930056360908
640091206	NTRK1_489_501	0.41719560744625195	-0.4250920163147316
640091206	NTRK2_696_708	0.34500522993174787	0.5545435351788702
640091206	P85A_600_612	0.49636208758133726	0.7713243269346041
640091206	PAXI_111_123	0.6522361941107011	0.916098027826445
640091206	PAXI_24_36	0.586236278737684	0.7956927994014272
640091206	PDCD1_221_229_FS219_220KK	0.10984116836095659	0.5439258373912187
640091206	PDPK1_2_14	0.5105710602792346	0.7843429975239777
640091206	PDPK1_369_381	0.3273956194972252	0.6691321618742929
640091206	PECA1_706_718	0.6738965657691711	0.9470861189494114
640091206	PGFRB_1002_1014	0.6302121129644407	0.8933607374591954
640091206	PGFRB_1014_1028	0.6478122523815868	0.8486119533752022
640091206	PGFRB_572_584	0.5035132613487363	0.8087473508245514
640091206	PGFRB_709_721	0.3593147725371306	0.7987079661574773
640091206	PGFRB_768_780	0.2320334870105043	0.5170715980230817
640091206	PGFRB_771_783	0.11665890688163127	0.6764658791524178
640091206	PLCG1_1246_1258	0.15657705183785886	0.3050027748868569
640091206	PRGR_786_798	0.5148767383313286	0.5839537218551554
640091206	PRRX2_202_214	0.5115155347211386	0.8826994348380444
640091206	PTN11_539_551	0.15961839263186928	0.08234580697419484
640091206	PTN11_541_551	0.0036897591490614445	0.35985138393914085
640091206	PTN11_57_67	0.6508929790177564	0.8062048004406908
640091206	PTN11_580_590	0.5675934553636877	0.767051058591336
640091206	PTN6_558_570	0.6938094948808784	0.8324675208988749
640091206	RAF1_332_344	0.5511741872648734	0.6856289307254398
640091206	RASA1_453_465	0.7509480443214223	1.00671824952294
640091206	RB_804_816	0.27621905684661296	0.49272532458141577
640091206	RET_1022_1034	0.63460204459982	0.8307413217837768
640091206	RON_1346_1358	0.46697328772129687	0.8323986149848404
640091206	SHC1_309_321	-1.1262446282226386	-0.05644757025456881
640091206	STAT2_684_696	-0.8298000685824123	0.0059054589879480686
640091206	TEC_512_524	0.4936547087929908	0.6043896377772201
640091206	TNNT1_2_14	0.7011876806779638	0.6256598781987514
640091206	TYK2_1048_1060	0.29184474512225655	0.4135174785717381
640091206	TYRO3_679_691	0.5082332693227736	0.6029939953117666
640091206	VGFR1_1040_1052	0.42676428289373014	0.6605658434524013
640091206	VGFR2_1046_1058	-0.07885542071123997	0.4304519369039171
640091206	VGFR2_1168_1180	0.09041870176979305	0.5231885504776222
640091206	VGFR2_944_956	0.6831755108368744	0.5016056894801095
640091206	VGFR2_989_1001	0.6418841959941606	0.8034959880302784
640091206	VGFR3_1061_1073	0.6395640852661444	0.7689635739777231
640091206	VISTA_260_270	0.07408796190114142	0.4747312958130179
640091206	YES_420_432	0.9605970166886761	0.97620962064865
640091206	ZAP70_485_497	0.7416249745016907	0.956893115182344
640091206	ZBT16_621_633	-0.0999580699939524	0.42458127187763345
640091208	41_654_666	0.8435419451857173	0.7699018375912408
640091208	AKT1_309_321_C310S	0.18779316920905575	0.22090513455765906
640091208	AKT1_320_332	0.8237958731303028	0.7104336302736062
640091208	ANXA1_14_26	0.8894718159942769	0.8357056007042489
640091208	ANXA2_17_29	1.3908016751601542	1.1263195988691386
640091208	ARAF_297_307	0.7165910972113698	0.6270132015730381
640091208	BTLA_252_262	0.8198338613392959	0.6489688270373959
640091208	C1R_199_211	0.7696258430020779	0.3018689923451829
640091208	CALM_95_107	0.6783753429181285	0.5184282479871912
640091208	CBL_693_705	0.8617556828880177	0.8280797666162382
640091208	CD28_185_197	0.3954847018574439	0.4573352986642775
640091208	CD28_203_215	0.7280180163580559	0.3981643020932714
640091208	CD3E_182_194	0.9953270354415684	0.9861181007150487
640091208	CD3E_193_205	0.7199199694810821	0.7442723615658512
640091208	CD3Z_105_117	0.9393704891257704	0.9255285538834522
640091208	CD3Z_116_128	0.9450125881273488	0.9211163215148446
640091208	CD3Z_117_129	0.9596393522899911	0.9941423399769492
640091208	CD3Z_135_147	0.9510575404230188	0.8705292837452472
640091208	CD3Z_146_158	1.3782739665460202	1.474821919391574
640091208	CD3Z_146_158.1	0.6774397448567528	0.8216095742235474
640091208	CD3Z_77_89	0.9300979867698436	0.8457013030360185
640091208	CD70_9_21_C17S	0.9389619870731298	0.48313172389303016
640091208	CDK1_9_21	1.1380350916826938	0.9907963286394595
640091208	CDK2_8_20	1.2683609898139032	1.000372415908504
640091208	CDK4_11_23	1.2578742078434209	0.992134649048109
640091208	CTNB1_79_91	0.9817202636640907	0.9337798548331863
640091208	DCX_67_79	0.6504896191086438	0.49956342574970264
640091208	EGFR_1103_1115	1.1083285125935776	0.8769723820726337
640091208	EGFR_1165_1177	0.46410404238065617	0.6172330353695162
640091208	EGFR_1190_1202	0.5909922121892768	0.4309176058273702
640091208	EPHA1_774_786	0.8002082311276562	0.7457938101288795
640091208	EPHA2_765_777	0.9092276324865232	0.8780396309323653
640091208	EPHA7_607_619	1.1489708680158683	1.0052774218784892
640091208	EPHB1_771_783	0.9943505837911806	0.8179624032326013
640091208	EPOR_361_373	0.8878200450021003	0.7944396915533062
640091208	EPOR_419_431	0.9418658240152435	0.8044102818520033
640091208	ERBB2_1241_1253	0.4273035094059301	0.46748422387543026
640091208	ERBB2_870_882	0.6765347959616532	0.6100192543325219
640091208	ERBB3_1283_1295	0.15059145434916665	-0.09639393004210565
640091208	ERBB4_1181_1193	0.5807908495034981	0.47110188899512045
640091208	ERBB4_1277_1289	0.31621976306092847	0.3095118395226386
640091208	FAK1_569_581	0.8090027749390858	0.6442972660613157
640091208	FAK2_572_584	0.8078090519729706	0.7430982017634085
640091208	FER_707_719	1.0269129710857374	0.8975295840540914
640091208	FES_706_718	1.012561182555837	0.912074245372653
640091208	FGFR1_761_773	0.6509257630995142	0.464403227388783
640091208	FGFR2_762_774	0.40476486291519276	0.5101883636870802
640091208	FGFR3_753_765	0.8217829545777509	0.7233463059416648
640091208	GAB1_622_632	0.07132442247370108	0.12845376699794908
640091208	GAB2_638_648	0.5684914910422556	0.40798021789752453
640091208	GSK3B_210_222_C218S	0.42541163228088585	0.44190971658810313
640091208	HAVR2_257_267	1.015161227093472	0.9420876388803882
640091208	INSR_992_1004	0.7161735440904993	0.3226801536531285
640091208	IRS2_626_638	0.7946810920224943	0.6691027476340808
640091208	JAK1_ 1027_1039	0.7587772297063005	0.7530474033685882
640091208	JAK2_563_577	0.9129269853391877	0.850384805795804
640091208	JAK3_974_986	0.7095767336820868	0.6555779251813568
640091208	K2C6B_53_65	0.8057973381317911	0.7393064074015566
640091208	K2C8_425_437	0.9342265176236957	0.8408257111619767
640091208	KIT_930_942_C942S	0.9457001706445132	0.9528110730858046
640091208	KSYK_518_530	0.7832995888913077	0.6777635282637515
640091208	LAT_194_206	0.8091382288865088	0.713687022187124
640091208	LAT_249_261	0.8727252581112976	0.6639221492041409
640091208	LCK_387_399	1.0101080550278576	0.882272668258751
640091208	LYN_391_403	0.9391759824561987	0.9805150387461472
640091208	LYN_501_512	0.852712053633025	0.8647086516413812
640091208	MBP_198_210	1.2581045180558506	1.0025510104006858
640091208	MBP_259_271	1.1060219495749992	0.7441630559535598
640091208	MET_1227_1239	0.7834439132238842	0.6371570161793686
640091208	MET_1228_1240	0.9553219891039042	0.7057491249440231
640091208	MK01_180_192	1.5593805671055199	0.8449265745111175
640091208	MK03_199_208	0.8626524348514693	0.5907120748311518
640091208	MK07_ 212_224	0.8496412713484895	0.3623485796500036
640091208	MK08_181_191	0.882480240852658	0.5848352220588972
640091208	MK10_216_228	0.5745388837128633	0.6461219829312599
640091208	MK12_178_190	0.6115720396766529	-0.04503968084868859
640091208	MK12_180_189_M182B	0.3625700793847084	0.09563434133544924
640091208	MK14_173_185	-0.0667954386674725	0.24540727642013435
640091208	MK14_177_187	0.25875893343766787	0.4884116098644746
640091208	MPZL1_236_246	1.1325109496870782	0.9491822470145997
640091208	NCF1_313_325	-0.1745286310070524	0.17056930056360908
640091208	NTRK1_489_501	-1.0731476727338105	-0.4250920163147316
640091208	NTRK2_696_708	0.8721705801965323	0.5545435351788702
640091208	P85A_600_612	0.8456682020897892	0.7713243269346041
640091208	PAXI_111_123	1.0335459725787803	0.916098027826445
640091208	PAXI_24_36	0.8113651058786049	0.7956927994014272
640091208	PDCD1_221_229_FS219_220KK	0.38775452745489414	0.5439258373912187
640091208	PDPK1_2_14	0.8403691690542541	0.7843429975239777
640091208	PDPK1_369_381	0.7171823342777195	0.6691321618742929
640091208	PECA1_706_718	1.088472700782022	0.9470861189494114
640091208	PGFRB_1002_1014	1.0106773315528699	0.8933607374591954
640091208	PGFRB_1014_1028	0.940129354780276	0.8486119533752022
640091208	PGFRB_572_584	0.873585416805005	0.8087473508245514
640091208	PGFRB_709_721	0.9723391822296463	0.7987079661574773
640091208	PGFRB_768_780	0.45049903086238174	0.5170715980230817
640091208	PGFRB_771_783	0.9255167235065329	0.6764658791524178
640091208	PLCG1_1246_1258	0.11375371430750558	0.3050027748868569
640091208	PRGR_786_798	0.7595263969669892	0.5839537218551554
640091208	PRRX2_202_214	1.058032121371415	0.8826994348380444
640091208	PTN11_539_551	-0.6476087616339985	0.08234580697419484
640091208	PTN11_541_551	0.5933297048714024	0.35985138393914085
640091208	PTN11_57_67	0.8647740209428942	0.8062048004406908
640091208	PTN11_580_590	0.8436839136838667	0.767051058591336
640091208	PTN6_558_570	0.7969052811541566	0.8324675208988749
640091208	RAF1_332_344	0.7924878592815938	0.6856289307254398
640091208	RASA1_453_465	1.022394869225363	1.00671824952294
640091208	RB_804_816	0.31475304259465897	0.49272532458141577
640091208	RET_1022_1034	0.8270731566721086	0.8307413217837768
640091208	RON_1346_1358	0.8549017490686417	0.8323986149848404
640091208	SHC1_309_321	1.0790199992011384	-0.05644757025456881
640091208	STAT2_684_696	-0.15133810378548151	0.0059054589879480686
640091208	TEC_512_524	0.7191525445031317	0.6043896377772201
640091208	TNNT1_2_14	0.7702231744846442	0.6256598781987514
640091208	TYK2_1048_1060	0.44386033444459816	0.4135174785717381
640091208	TYRO3_679_691	0.7234724090365017	0.6029939953117666
640091208	VGFR1_1040_1052	1.064815079768949	0.6605658434524013
640091208	VGFR2_1046_1058	0.5075731131286432	0.4304519369039171
640091208	VGFR2_1168_1180	0.7630306415006114	0.5231885504776222
640091208	VGFR2_944_956	0.6151906801360276	0.5016056894801095
640091208	VGFR2_989_1001	0.894663411504327	0.8034959880302784
640091208	VGFR3_1061_1073	1.0548877977630005	0.7689635739777231
640091208	VISTA_260_270	0.7374121798502831	0.4747312958130179
640091208	YES_420_432	1.043080449927987	0.97620962064865
640091208	ZAP70_485_497	1.031484682111956	0.956893115182344
640091208	ZBT16_621_633	1.2906566332310807	0.42458127187763345
640091209	41_654_666	0.95332028089657594	0.7699018375912408
640091209	AKT1_309_321_C310S	0.38238570158271656	0.22090513455765906
640091209	AKT1_320_332	1.0609488966492266	0.7104336302736062
640091209	ANXA1_14_26	0.8220203760312943	0.8357056007042489
640091209	ANXA2_17_29	1.3283975902169187	1.1263195988691386
640091209	ARAF_297_307	0.7184900446999443	0.6270132015730381
640091209	BTLA_252_262	0.7443637793072444	0.6489688270373959
640091209	C1R_199_211	0.36463254584160065	0.3018689923451829
640091209	CALM_95_107	0.6015238920931125	0.5184282479871912
640091209	CBL_693_705	0.7622670325290652	0.8280797666162382
640091209	CD28_185_197	1.4971561197523489	0.4573352986642775
640091209	CD28_203_215	0.27093960391913985	0.3981643020932714
640091209	CD3E_182_194	1.1581873484189504	0.9861181007150487
640091209	CD3E_193_205	0.8066920711197376	0.7442723615658512
640091209	CD3Z_105_117	1.0374989906927663	0.9255285538834522
640091209	CD3Z_116_128	0.8761506788511841	0.9211163215148446
640091209	CD3Z_117_129	1.1937884104874197	0.9941423399769492
640091209	CD3Z_135_147	1.0758771026301917	0.8705292837452472
640091209	CD3Z_146_158	1.8258869050811493	1.474821919391574
640091209	CD3Z_146_158.1	0.9344498709044649	0.8216095742235474
640091209	CD3Z_77_89	0.8678914441856573	0.8457013030360185
640091209	CD70_9_21_C17S	0.6606181366120305	0.48313172389303016
640091209	CDK1_9_21	1.2005291557138573	0.9907963286394595
640091209	CDK2_8_20	1.0198581181405526	1.000372415908504
640091209	CDK4_11_23	0.9160265466711159	0.992134649048109
640091209	CTNB1_79_91	1.1302498043884448	0.9337798548331863
640091209	DCX_67_79	0.7673109177672455	0.49956342574970264
640091209	EGFR_1103_1115	0.9539857133438199	0.8769723820726337
640091209	EGFR_1165_1177	0.4738171818492125	0.6172330353695162
640091209	EGFR_1190_1202	0.34767421933113685	0.4309176058273702
640091209	EPHA1_774_786	0.7890431713673243	0.7457938101288795
640091209	EPHA2_765_777	1.0722917791066262	0.8780396309323653
640091209	EPHA7_607_619	1.0819416135361761	1.0052774218784892
640091209	EPHB1_771_783	0.7768069578946388	0.8179624032326013
640091209	EPOR_361_373	0.8798307404666961	0.7944396915533062
640091209	EPOR_419_431	0.6783613413741936	0.8044102818520033
640091209	ERBB2_1241_1253	0.6911099052364227	0.46748422387543026
640091209	ERBB2_870_882	0.516254466844944	0.6100192543325219
640091209	ERBB3_1283_1295	0.09099453222059273	-0.09639393004210565
640091209	ERBB4_1181_1193	0.2858012494389559	0.47110188899512045
640091209	ERBB4_1277_1289	0.35931594305199877	0.3095118395226386
640091209	FAK1_569_581	0.5416642378839756	0.6442972660613157
640091209	FAK2_572_584	0.9135970714957864	0.7430982017634085
640091209	FER_707_719	1.087202249372397	0.8975295840540914
640091209	FES_706_718	1.0570730652530038	0.912074245372653
640091209	FGFR1_761_773	0.5675715867152986	0.464403227388783
640091209	FGFR2_762_774	0.7193327730698638	0.5101883636870802
640091209	FGFR3_753_765	0.9065327103689373	0.7233463059416648
640091209	GAB1_622_632	0.44878629063338416	0.12845376699794908
640091209	GAB2_638_648	0.7573470941642269	0.40798021789752453
640091209	GSK3B_210_222_C218S	0.6297243206266794	0.44190971658810313
640091209	HAVR2_257_267	1.1642788552535475	0.9420876388803882
640091209	INSR_992_1004	0.2143380511483537	0.3226801536531285
640091209	IRS2_626_638	0.7332253485546385	0.6691027476340808
640091209	JAK1_ 1027_1039	0.8675566175245502	0.7530474033685882
640091209	JAK2_563_577	1.0103285634055403	0.850384805795804
640091209	JAK3_974_986	0.6992547193862446	0.6555779251813568
640091209	K2C6B_53_65	0.8978480566204556	0.7393064074015566
640091209	K2C8_425_437	1.0805104570759383	0.8408257111619767
640091209	KIT_930_942_C942S	1.131123881812008	0.9528110730858046
640091209	KSYK_518_530	0.8047738939789015	0.6777635282637515
640091209	LAT_194_206	0.7501122722791882	0.713687022187124
640091209	LAT_249_261	0.45849555543656884	0.6639221492041409
640091209	LCK_387_399	0.9611250315610569	0.882272668258751
640091209	LYN_391_403	1.0595608446944311	0.9805150387461472
640091209	LYN_501_512	0.8236438929855048	0.8647086516413812
640091209	MBP_198_210	1.1754001315084635	1.0025510104006858
640091209	MBP_259_271	0.26686626742482034	0.7441630559535598
640091209	MET_1227_1239	0.7002747212813318	0.6371570161793686
640091209	MET_1228_1240	0.7780104039451015	0.7057491249440231
640091209	MK01_180_192	1.056894274418534	0.8449265745111175
640091209	MK03_199_208	0.8141491360712765	0.5907120748311518
640091209	MK07_ 212_224	0.41472465203899844	0.3623485796500036
640091209	MK08_181_191	0.7635396171666491	0.5848352220588972
640091209	MK10_216_228	0.9787118789930478	0.6461219829312599
640091209	MK12_178_190	0.6529343588125114	-0.04503968084868859
640091209	MK12_180_189_M182B	0.5745731625659243	0.09563434133544924
640091209	MK14_173_185	0.4217919893567412	0.24540727642013435
640091209	MK14_177_187	0.8818477602210217	0.4884116098644746
640091209	MPZL1_236_246	1.1568048263992505	0.9491822470145997
640091209	NCF1_313_325	0.7185418466927116	0.17056930056360908
640091209	NTRK1_489_501	-0.6193239836566362	-0.4250920163147316
640091209	NTRK2_696_708	0.44645479540833044	0.5545435351788702
640091209	P85A_600_612	0.9719426911326856	0.7713243269346041
640091209	PAXI_111_123	1.0625119167898536	0.916098027826445
640091209	PAXI_24_36	0.9894770135879929	0.7956927994014272
640091209	PDCD1_221_229_FS219_220KK	1.1341818163578052	0.5439258373912187
640091209	PDPK1_2_14	1.0020887632384445	0.7843429975239777
640091209	PDPK1_369_381	0.9628185318479341	0.6691321618742929
640091209	PECA1_706_718	1.0788890902970412	0.9470861189494114
640091209	PGFRB_1002_1014	1.0391927678602757	0.8933607374591954
640091209	PGFRB_1014_1028	0.9578942529637438	0.8486119533752022
640091209	PGFRB_572_584	1.0491433743199128	0.8087473508245514
640091209	PGFRB_709_721	1.0644699437056548	0.7987079661574773
640091209	PGFRB_768_780	0.8686822761963588	0.5170715980230817
640091209	PGFRB_771_783	0.9872220070690894	0.6764658791524178
640091209	PLCG1_1246_1258	0.6446775585152063	0.3050027748868569
640091209	PRGR_786_798	0.4774580302671483	0.5839537218551554
640091209	PRRX2_202_214	1.0785506484215794	0.8826994348380444
640091209	PTN11_539_551	0.7350277899247137	0.08234580697419484
640091209	PTN11_541_551	0.48253468779695874	0.35985138393914085
640091209	PTN11_57_67	0.9029474013614216	0.8062048004406908
640091209	PTN11_580_590	0.8898758067264536	0.767051058591336
640091209	PTN6_558_570	1.0066877866615895	0.8324675208988749
640091209	RAF1_332_344	0.7132247456298524	0.6856289307254398
640091209	RASA1_453_465	1.2468118350220347	1.00671824952294
640091209	RB_804_816	0.8872038743029753	0.49272532458141577
640091209	RET_1022_1034	1.030548764079402	0.8307413217837768
640091209	RON_1346_1358	1.1753208081645825	0.8323986149848404
640091209	SHC1_309_321	-0.12211808174220629	-0.05644757025456881
640091209	STAT2_684_696	0.998854549331738	0.0059054589879480686
640091209	TEC_512_524	0.6003616600355377	0.6043896377772201
640091209	TNNT1_2_14	0.4055687794336462	0.6256598781987514
640091209	TYK2_1048_1060	0.5048473561483595	0.4135174785717381
640091209	TYRO3_679_691	0.57727630757602455	0.6029939953117666
640091209	VGFR1_1040_1052	0.49011816769452476	0.6605658434524013
640091209	VGFR2_1046_1058	0.8626381182943481	0.4304519369039171
640091209	VGFR2_1168_1180	0.7161163081624622	0.5231885504776222
640091209	VGFR2_944_956	0.20645087746742652	0.5016056894801095
640091209	VGFR2_989_1001	0.8739403565923478	0.8034959880302784
640091209	VGFR3_1061_1073	0.6124388389040245	0.7689635739777231
640091209	VISTA_260_270	0.6126937456876291	0.4747312958130179
640091209	YES_420_432	0.9249513953292867	0.97620962064865
640091209	ZAP70_485_497	1.097569688933385	0.956893115182344
640091209	ZBT16_621_633	0.0830452523957721	0.42458127187763345
